831, 191, 110
832, -73, 228
833, 191, 110
834, -73, 228
835, 191, 110
836, -73, 228
837, 191, 110
838, -73, 228
839, 191, 110
840, -73, 228
841, 191, 110
842, -73, 228
843, 191, 110
844, -73, 228
845, 191, 110
846, -73, 228
847, 191, 110
848, -73, 228
849, 191, 110
850, -73, 228
851, 191, 110
852, -73, 228
853, 191, 110
854, -73, 228
855, 191, 110
856, -73, 228
857, 191, 110
858, -73, 228
859, 191, 110
860, -73, 228
861, 191, 110
862, -73, 228
863, 191, 110
864, -73, 228
865, 191, 110
866, -73, 228
867, 191, 110
868, -73, 228
869, 191, 110
870, -73, 228
871, 191, 110
872, -73, 228
873, 191, 110
874, -73, 228
875, 191, 110
876, -73, 228
877, 191, 110
878, -73, 228
879, 191, 110
880, -73, 228
881, 191, 110
882, -73, 228
883, 191, 110
884, -73, 228
885, 191, 110
886, -73, 228
887, 191, 110
888, -73, 228
889, 191, 110
890, -73, 228
891, 191, 110
892, -73, 228
893, 191, 110
894, -73, 228
895, 191, 110
896, -73, 228
897, 191, 110
898, -73, 228
899, 191, 110
900, -73, 228
901, 191, 110
902, -73, 228
903, 191, 110
904, -73, 228
905, 191, 110
906, -73, 228
907, 191, 110
908, -73, 228
909, 191, 110
910, -73, 228
911, 191, 110
912, -73, 228
913, 191, 110
914, -73, 228
915, 191, 110
916, -73, 228
917, 191, 110
918, -73, 228
919, 191, 110
920, -73, 228
921, 191, 110
922, -73, 228
923, 191, 110
924, -73, 228
925, 191, 110
926, -73, 228
927, 191, 110
928, -73, 228
929, 191, 110
930, -73, 228
931, 191, 110
932, -73, 228
933, 191, 110
934, -73, 228
935, 191, 110
936, -73, 228
937, 191, 110
938, -73, 228
939, 191, 110
940, -73, 228
941, 191, 110
942, -73, 228
943, 191, 110
944, -73, 228
945, 191, 110
946, -73, 228
947, 191, 110
948, -73, 228
949, 191, 110
950, -73, 228
951, 191, 110
952, -73, 228
953, 191, 110
954, -73, 228
955, 191, 110
956, -73, 228
957, 191, 110
958, -73, 228
959, 191, 110
960, -73, 228
961, 191, 110
962, -73, 228
963, 191, 110
964, -73, 228
965, 191, 110
966, -73, 228
967, 191, 110
968, -73, 228
969, 191, 110
970, -73, 228
971, 191, 110
972, -73, 228
973, 191, 110
974, -73, 228
975, 191, 110
976, -73, 228
977, 191, 110
978, -73, 228
979, 191, 110
980, -73, 228
981, 191, 110
982, -73, 228
983, 191, 110
984, -73, 228
985, 191, 110
986, -73, 228
987, 191, 110
988, -73, 228
989, 191, 110
990, -73, 228
991, 191, 110
992, -73, 228
993, 191, 110
994, -73, 228
995, 191, 110
996, -73, 228
997, 191, 110
998, -73, 228
999, 191, 110
